Id,Nombre,id_local,x,y
2790,DA ROMA,270539068,440377.6,4477322.53
2791,RAICES DEL MUNDO,270545537,439770.6,4476265.54
2792,FRIED CHICKEN AMIRSA,270548935,439215.61,4476851.54
2793,JOSE GONZALO L?PEZ G?MEZ,270552623,,
2794,LA SURE?A,270538398,440500.6,4475679.53
2795,RESTAURANTE MEMBIBRE,280036000,439521.6,4476268.54
2796,NAJERA,280036003,439498.6,4476271.54
2797,EL BOMBO,280036091,439512.6,4476471.54
2798,CHIRIPA BAR,280036112,439397.61,4476544.54
2799,GRANIER,280036140,439357.61,4476720.54
2800,RIA?O,280036161,439444.61,4476713.54
2801,LAVIOLETA,280036191,439925.6,4476483.54
2802,CAFETERIA JAYMA,280036264,439883.6,4476689.54
2803,EL CAPIROTE,280038232,440846.6,4476887.53
2804,LA TABERNA DE FRANCESCO,280038293,440938.6,4477037.53
2805,100 MONTADITOS,285012629,439529.61,4477066.54
2806,HOTEL SARDINERO,285012656,440953.59,4475535.52
2807,MASQMENOS,70001389,440240.6,4476166.53
2808,TAPEANDO,70001818,440283.6,4476430.53
2809,RESTAURANTE ALCARAVEA,70002041,439718.6,4476730.54
2810,SIN ROTULO,70002410,439155.61,4476310.54
2811,CAFETERIA ISABEL,270114271,440245.6,4476294.53
2812,BANNABY,270115731,439748.5528,4475824.565
2813,EL RINCON DE VALLEHERMOSO,270115831,439881.6,4475884.54
2814,NO SOLICITADO,270115864,439857.6,4475865.54
2815,PANARIA,270115895,440031.6,4475709.53
2816,MESON ORO Y PLATA,270116113,440434.6,4475654.53
2817,LA CAMOCHA,270116161,440416.6,4475681.53
2818,HELADOS ITALIANOS PALAZZO,270116194,440520.6,4475699.53
2819,LA CASA DE LA CERVEZA,270116203,440550.59,4475731.53
2820,MESON CUBANO,270116406,440340.6,4475733.53
2821,ERRE QUE ERRE,270116527,440274.6,4476014.53
2822,KALUA,270116533,440262.6,4476050.53
2823,LA BARRA,270116701,440652.59,4475871.53
2824,RESTAURANTE VILLA DE FOZ,270116839,440389.6,4475969.53
2825,KIBEY II,270116920,440502.6,4475984.53
2826,OH! MANDRIL,270117175,440408.6,4476372.53
2827,NINO FERREIRA,270117758,440565.6,4476231.53
2828,TABERNA LA MINA,270117789,440480.6,4476256.53
2829,PAIN BISTRO PATISSERIE,270117921,440763.59,4476124.53
2830,TABERMANIA,270118177,440770.59,4476093.53
2831,BAR TRAGO S,270118689,440800.59,4475525.53
2832,GAUDI,270118907,441046.59,4475503.52
2833,PREP LA CREPE,270119113,441242.59,4475304.52
2834,LA MUCCA,270119268,441022.59,4475527.52
2835,LA PLAZA DE CHAMBERI,270120057,440870.59,4475972.53
2836,CERVECERIA CASTILLA LA MANCHA,270120101,441050.59,4475897.52
2837,MAZARINO,270120824,441126.59,4476049.52
2838,BAR-RESTAURANTE,270121145,440786.59,4476156.53
2839,CERVECERIA SOROLLA,270121256,440748.6,4476301.53
2840,LA ARDOSA,270121751,440705.6,4476414.53
2841,EMYFA,270121891,440634.6,4476641.53
2842,JAYEL,270121957,440775.6,4476631.53
2843,PARENTESIS,270122444,441387.59,4476413.52
2844,BACANAL,270122462,441353.59,4476356.52
2845,ELECTRA,270123709,440597.6,4476750.53
2846,MARACCA,270123628,440594.6,4476784.53
2847,ASCCUAS,270123811,440578.6,4476804.53
2848,EL CHORIZO LOCO,270123856,440564.6,4476679.53
2849,FLOR DE PRIMAVERA,270123930,440305.6,4477155.53
2850,DONATE,270124151,440409.6,4477218.53
2851,SOTOVERDE,270124156,440401.6,4477252.53
2852,BAR LA GALLEGA,270124194,440369.6,4477349.53
2853,ZALBER,270124277,440470.6,4477143.53
2854,EL TAPEO DE ALCAL?,270125320,440475.6,4477556.53
2855,3T,270125703,439812.61,4477365.54
2856,LIZARRAN,270127039,439551.61,4477053.54
2857,CHAMBERI,270244725,440758.59,4475909.53
2858,LA GRAN TASCA,270248587,440366.6,4477359.53
2859,TAPAS 44,270269364,439159.61,4475995.54
2860,LA GOLONDRINA,270276855,440582.6,4476362.53
2861,CASA BENITO,270276857,440704.6,4476308.53
2862,LIZARAN TABERNAS SELECTAS,270280832,440283.6,4476425.53
2863,IL PASTAIO,270283376,440893.6,4477040.53
2864,PANADERIA GALIPAN,270284796,440524.6,4475703.53
2865,RESTAURANTE OLIVA,270285161,439121.61,4476922.55
2866,LA MONERIA,270285891,440788.6,4476630.53
2867,PREMIATA FORNERIA BALLARO,270298042,440648.6,4476589.53
2868,JAMAICA COFFEE SHOP,270298163,440757.6,4476295.53
2869,SCALINI,270299438,439420.61,4477148.54
2870,LUCHANA 23,270301020,440645.59,4475846.53
2871,CRUZ DE MAYO,270304054,440595.6,4476757.53
2872,GRAN SOL,270305224,440380.6,4477044.53
2873,LARA GRILL,270305369,440680.6,4476383.53
2874,M?NTRIDA,270307274,440498.6,4475988.53
2875,MERCADO PROVENZAL,270307707,440249.6,4476492.53
2876,NEGRESCO,270309343,440708.6,4476406.53
2877,RESTAURANTE ALCOBILLA CAFETERIA,270310711,439488.6,4476107.54
2878,BURGUER KING,270313593,439134.61,4476645.54
2879,LIZARR?N,270316121,441089.59,4475405.52
2880,LA ESQUINA DE CHAMBERI,270319673,440445.6,4476243.53
2881,CASA PATILLAS,270320046,440618.6,4476683.53
2882,THE PEL PLACE,270320859,441157.59,4476934.52
2883,EL REFUGIO,270355984,439972.6,4476919.54
2884,LA BLANCA DOBLE CAFE RESTAURANTE,270359218,439926.6,4476507.54
2885,PELUQUERIA ABSALON,270280979,436594.61,4472956.56
2886,TALGO,270123487,440791.6,4477016.53
2887,FRANCESCA LA CLUECA,30000453,442465.58,4474285.51
2888,CAFETERIA CASTILLA,280019722,442621.58,4473160.5
2889,TRENQUE LAUQUEN,30000486,442450.58,4474338.51
2890,CASA DE FIERAS,270063443,442379.58,4474603.51
2891,LA TAGLIATELLA,285016755,440094.64,4483929.56
2892,BAR LA FRONTERA,285015342,441673.62,4481907.54
2893,BENTLEYS,270309826,439475.6,4475241.54
2894,ASADOR GUETARIA,270100322,440774.6,4477665.53
2895,CAFETERIA SOL,270531314,436229.61,4472550.56
2896,BAR-RESTAURANTE,100001625,438541.6,4473922.54
2897,BAR DOMINO CERVECERIA,270351491,436204.61,4471643.56
2898,BAR EL PARQUE,280042476,435448.62,4471187.56
2899,RESTAURANTE LOS PALOS,270494203,442649.58,4476574.51
2900,SUCHIL 15,270115317,439991.6,4475929.53
2901,LA PLATERA CAFETERIA CERVECERIA,270374166,,
2902,LA MINA,270538386,444765.56,4473440.47
2903,CAFE-BAR MIOKO,270166585,445530.56,4472968.46
2904,BAR RAMA,270473777,445965.55,4472017.46
2905,BACCHUS,140000309,444985.56,4473152.47
2906,BAR CAFETERIA DAVID,270166609,445617.56,4473224.46
2907,CAFE BAR VILLENA,270210386,444995.56,4472792.47
2908,CERVECERIA GAMBRINUS,280064624,444060.57,4473688.48
2909,TAPA Y TOMA,280064019,445947.55,4473137.46
2910,BAR EL LUGAR,270371814,445081.56,4472594.47
2911,BAR EL CIRCUITO,280064571,446429.55,4472722.45
2912,TABERNA TREINTA Y UNA REAL,140000344,446687.55,4472532.45
2913,BAR ACUARELA,270165468,444303.57,4473375.48
2914,CHURRER?A-CHOCOLATER?A LA PERLA,270164356,446191.55,4472430.45
2915,LA PIZZA ITALIA,270538359,446540.55,4473488.45
2916,PUB CAFETERIA CRIN,270166014,445324.56,4472701.47
2917,BAR SANZ,270314276,445855.55,4472680.46
2918,EL RINCON DE VALONIA,280064726,446560.55,4472877.45
2919,CASA EL ARTILLERO,270164826,445253.56,4473620.47
2920,GOURMET D'ARTY DELICATESSEN,270225048,445730.56,4473192.46
2921,BAR CAFETERIA BAMBAM,270166182,445651.55,4472193.46
2922,CAFETER?A MAYFA,270485535,445529.56,4473424.46
2923,LA TABERNA DE CHANA,140000190,446506.55,4473442.45
2924,BAR CAFETERIA EMEJOTA,270164420,446047.55,4473327.46
2925,BAR LA FUNDICION,280064048,445535.56,4473457.46
2926,HAMBURGUESERIA MAMI BURGER,270366978,445828.56,4473532.46
2927,LOS CANDILES,270398949,444198.57,4473179.48
2928,DON JOS? II,280064412,444921.56,4472902.47
2929,BAR LA PERLA,280064036,445385.56,4473349.47
2930,BAR CAFETERIA EL PARQUE,280064555,445554.56,4473150.46
2931,LA PIEDRA,270540165,445977.56,4473418.46
2932,GOYO,270346558,446047.55,4473231.46
2933,ASADOR MILFE,270475694,444894.56,4472734.47
2934,CERVECERIA DON JOSE,270164989,445046.56,4473367.47
2935,LA ALFARER?A BAR-MES?N,270165233,444646.56,4473255.48
2936,BAR RESTAURANTE NUEVO DALI,270164910,444958.56,4473706.47
2937,BAR LA PARRILLA,140000326,445886.55,4472719.46
2938,BAR TAHOMAR,270164832,445078.56,4473498.47
2939,LA RIBERA DE OPORTO,270164759,445216.56,4473565.47
2940,CAFE BAR OTOLE,270222288,444211.57,4473139.48
2941,BAR PASCUAL,270165635,443931.57,4473261.49
2942,BAR CERVECERIA GARCIA,140000311,445444.56,4473313.46
2943,CAFETERIA CALERO,140000335,445629.55,4472175.46
2944,CERVECERIA CAFETER?A YULI,270165729,444406.57,4473607.48
2945,LA TABERNA DEL PESCADOR,270165994,445181.56,4472582.47
2946,BAR LA TERRAZA,270270989,444923.56,4472727.47
2947,BAR CORDOBA,270166407,444927.56,4472887.47
2948,BAR LA BELLA UNION,270320053,446171.55,4472447.45
2949,BAR LOS ARROYOS,270227086,444768.56,4473132.47
2950,CERVECERIA CALERO JAMON Y QUESO,270247036,445592.55,4472251.46
2951,MEDIA LEGUA 60 CERVECERA,270540893,444434.57,4473593.48
2952,BAR RESTAURANTE DADOS,140000186,446422.55,4472865.45
2953,BAR GUACHA,280064231,444802.56,4473097.47
2954,CAFETERIA DE MIJARES,270165121,444841.56,4473137.47
2955,TABERNA... Y AL VINO VINO,280064228,444924.56,4473162.47
2956,LA OFICINA,270498028,444955.56,4473178.47
2957,HELADERIA ROMA,270165076,444961.56,4473182.47
2958,CAFETERIA MESON HANNOVER,270164993,444986.56,4473214.47
2959,EL PALACIO DE MARTINA,285028050,445033.56,4473237.47
2960,IRISH PUB,280064573,444853.56,4473078.47
2961,EL RINC?N,280064661,444326.57,4473529.48
2962,IMALAVOGLIA,270165395,444452.57,4473581.48
2963,RESTAURANTE ESKASY MORATALAZ,270400297,444964.56,4472696.47
2964,EL 7,280064237,444817.56,4473106.47
2965,SANCAR BAR CAFETERIA,120000433,441565.55,4468760.51
2966,EL CHAFLAN DE ALSACIA,270170326,447009.56,4474432.44
2967,BAR EVA,285043131,444704.57,4474679.48
2968,BAR J.J.CAFETERIA,270166927,444292.57,4474887.48
2969,CAFE BAR LA FUENTE,280071026,445025.57,4475387.47
2970,BAR EL TALLER,285046472,444926.58,4476815.48
2971,IAYO,280072845,444760.57,4476460.48
2972,MESON FERNANDO,270373613,444924.57,4476215.48
2973,CAFE BAR PERISO,270527056,444609.57,4476366.48
2974,DE MODESTIA NA,270533700,443856.59,4478450.5
2975,LATERAL,285008460,441324.6,4477903.53
2976,LA BOMBA,270483115,442877.59,4478841.51
2977,BULEVAR,50000873,441870.61,4480353.53
2978,OLE MADRID,270549044,439794.6,4474886.53
2979,FOOD HOUSE,270528773,441688.61,4480534.53
2980,LA SALA MANCA,285000967,443062.58,4475682.5
2981,LA RUTA DEL SABIO,270542585,448228.56,4476135.43
2982,LA TABERNA DE CHANA,200001299,448520.55,4474766.42
2983,PARAVI DECORACION,280066861,448747.55,4475256.42
2984,CASA TAMPICO,200001974,446120.57,4477326.46
2985,CERVECERIA GUERRERO MARISQUERIA,270187291,446861.56,4475527.45
2986,LA ANDALUZA,270311394,448333.57,4477587.43
2987,CERVECER?A AIRI?OS,270453692,448696.56,4475362.42
2988,FRESA Y CHOCOLATE,270476024,448729.56,4475365.42
2989,BAR-RESTAURANTE LUDANA (LOCAL 4 Y 5),270035169,445337.58,4477653.47
2990,FABORIT,270556009,446717.56,4476001.45
2991,CERVECERIA CASA MOLINS,270330568,448193.57,4477487.43
2992,RESTAURANTE BARBACOA  EL VALLE,200001426,448447.56,4476780.42
2993,BAR LA ESPUELA DE ORO,270144501,433945.63,4470489.58
2994,LOS ARCOS COFFEE AND BEER,270469031,435079.62,4471833.57
2995,BAR KYCHUS,200000726,448206.56,4475309.42
2996,RODILLA,270432183,448410.56,4476163.42
2997,BAR RAFA,110002324,437303.6,4471032.54
2998,HOSTAL,270474279,440863.6,4477144.53
